Country,Region,Year,Disease,New_Cases,Deaths,Prevalence_Rate,Incidence_Rate,Population
Spain,European,2021,Syphilis,29828,628,0.45,59.1,50470999
Spain,European,2021,HPV,67096,609,4.09,132.94,50470999
Spain,European,2022,HIV/AIDS,17018,4591,0.54,33.42,50922000
Spain,European,2022,Hepatitis B,26504,1657,1.76,52.05,50922000
Spain,European,2022,Syphilis,33720,710,0.45,66.22,50922000
Spain,European,2022,HPV,56207,510,4.11,110.38,50922000
Spain,European,2023,HIV/AIDS,18170,3754,0.56,35.37,51373000
Spain,European,2023,Hepatitis B,26529,1712,1.77,51.64,51373000
Spain,European,2023,Syphilis,29205,521,0.43,56.85,51373000
Spain,European,2023,HPV,62233,431,4.14,121.14,51373000
Saudi Arabia,Eastern Mediterranean,2000,HIV/AIDS,8971,2311,0.59,42.72,21000000
Saudi Arabia,Eastern Mediterranean,2000,Hepatitis B,21413,1251,2.49,101.97,21000000
Saudi Arabia,Eastern Mediterranean,2000,Syphilis,11119,212,0.41,52.95,21000000
Saudi Arabia,Eastern Mediterranean,2000,HPV,23093,205,3.54,109.97,21000000
Saudi Arabia,Eastern Mediterranean,2001,HIV/AIDS,9309,2048,0.56,43.85,21230999
Saudi Arabia,Eastern Mediterranean,2001,Hepatitis B,17668,1075,2.59,83.22,21230999
Saudi Arabia,Eastern Mediterranean,2001,Syphilis,12201,280,0.37,57.47,21230999
Saudi Arabia,Eastern Mediterranean,2001,HPV,24445,217,3.36,115.14,21230999
Saudi Arabia,Eastern Mediterranean,2002,HIV/AIDS,9299,2485,0.58,43.33,21462000
Saudi Arabia,Eastern Mediterranean,2002,Hepatitis B,21073,1250,2.63,98.19,21462000
Saudi Arabia,Eastern Mediterranean,2002,Syphilis,12619,224,0.41,58.8,21462000
Saudi Arabia,Eastern Mediterranean,2002,HPV,20352,168,3.53,94.83,21462000
Saudi Arabia,Eastern Mediterranean,2003,HIV/AIDS,9874,2483,0.59,45.52,21693000
Saudi Arabia,Eastern Mediterranean,2003,Hepatitis B,19345,1197,2.47,89.18,21693000
Saudi Arabia,Eastern Mediterranean,2003,Syphilis,12636,253,0.4,58.25,21693000
Saudi Arabia,Eastern Mediterranean,2003,HPV,23473,206,3.49,108.21,21693000
Saudi Arabia,Eastern Mediterranean,2004,HIV/AIDS,8879,2139,0.58,40.5,21924000
Saudi Arabia,Eastern Mediterranean,2004,Hepatitis B,18021,1151,2.57,82.2,21924000
Saudi Arabia,Eastern Mediterranean,2004,Syphilis,12185,229,0.42,55.58,21924000
Saudi Arabia,Eastern Mediterranean,2004,HPV,21053,163,3.3,96.03,21924000
Saudi Arabia,Eastern Mediterranean,2005,HIV/AIDS,10209,2612,0.59,46.08,22155000
Saudi Arabia,Eastern Mediterranean,2005,Hepatitis B,18510,996,2.45,83.55,22155000
Saudi Arabia,Eastern Mediterranean,2005,Syphilis,12785,257,0.38,57.71,22155000
Saudi Arabia,Eastern Mediterranean,2005,HPV,24100,181,3.47,108.78,22155000
Saudi Arabia,Eastern Mediterranean,2006,HIV/AIDS,9411,2292,0.57,42.04,22386000
Saudi Arabia,Eastern Mediterranean,2006,Hepatitis B,18231,1097,2.65,81.44,22386000
Saudi Arabia,Eastern Mediterranean,2006,Syphilis,12379,238,0.38,55.3,22386000
Saudi Arabia,Eastern Mediterranean,2006,HPV,21971,179,3.25,98.15,22386000
Saudi Arabia,Eastern Mediterranean,2007,HIV/AIDS,9659,2625,0.59,42.71,22617000
Saudi Arabia,Eastern Mediterranean,2007,Hepatitis B,18821,1225,2.34,83.22,22617000
Saudi Arabia,Eastern Mediterranean,2007,Syphilis,13977,239,0.42,61.8,22617000
Saudi Arabia,Eastern Mediterranean,2007,HPV,21701,190,3.13,95.95,22617000
Saudi Arabia,Eastern Mediterranean,2008,HIV/AIDS,9884,2410,0.56,43.26,22848000
Saudi Arabia,Eastern Mediterranean,2008,Hepatitis B,19018,980,2.54,83.24,22848000
Saudi Arabia,Eastern Mediterranean,2008,Syphilis,13190,277,0.41,57.73,22848000
Saudi Arabia,Eastern Mediterranean,2008,HPV,22237,189,3.55,97.33,22848000
Saudi Arabia,Eastern Mediterranean,2009,HIV/AIDS,8894,2222,0.53,38.54,23079000
Saudi Arabia,Eastern Mediterranean,2009,Hepatitis B,19229,1034,2.35,83.32,23079000
Saudi Arabia,Eastern Mediterranean,2009,Syphilis,12008,247,0.4,52.03,23079000
Saudi Arabia,Eastern Mediterranean,2009,HPV,21583,161,3.49,93.52,23079000
Saudi Arabia,Eastern Mediterranean,2010,HIV/AIDS,9249,2409,0.53,39.68,23309999
Saudi Arabia,Eastern Mediterranean,2010,Hepatitis B,22228,1150,2.5,95.36,23309999
Saudi Arabia,Eastern Mediterranean,2010,Syphilis,12433,274,0.38,53.34,23309999
Saudi Arabia,Eastern Mediterranean,2010,HPV,21242,174,3.63,91.13,23309999
Saudi Arabia,Eastern Mediterranean,2011,HIV/AIDS,9644,1986,0.59,40.97,23541000
Saudi Arabia,Eastern Mediterranean,2011,Hepatitis B,21474,1420,2.35,91.22,23541000
Saudi Arabia,Eastern Mediterranean,2011,Syphilis,13371,294,0.37,56.8,23541000
Saudi Arabia,Eastern Mediterranean,2011,HPV,21069,183,3.18,89.5,23541000
Saudi Arabia,Eastern Mediterranean,2012,HIV/AIDS,9494,2371,0.59,39.94,23772000
Saudi Arabia,Eastern Mediterranean,2012,Hepatitis B,20840,1112,2.42,87.67,23772000
Saudi Arabia,Eastern Mediterranean,2012,Syphilis,14807,298,0.37,62.29,23772000
Saudi Arabia,Eastern Mediterranean,2012,HPV,22450,184,3.25,94.44,23772000
Saudi Arabia,Eastern Mediterranean,2013,HIV/AIDS,10143,2703,0.58,42.26,24003000
Saudi Arabia,Eastern Mediterranean,2013,Hepatitis B,19418,993,2.49,80.9,24003000
Saudi Arabia,Eastern Mediterranean,2013,Syphilis,14358,292,0.39,59.82,24003000
Saudi Arabia,Eastern Mediterranean,2013,HPV,22037,193,3.55,91.81,24003000
Saudi Arabia,Eastern Mediterranean,2014,HIV/AIDS,10258,2825,0.52,42.33,24234000
Saudi Arabia,Eastern Mediterranean,2014,Hepatitis B,19253,1068,2.43,79.45,24234000
Saudi Arabia,Eastern Mediterranean,2014,Syphilis,13098,241,0.4,54.05,24234000
Saudi Arabia,Eastern Mediterranean,2014,HPV,23322,205,3.46,96.24,24234000
Saudi Arabia,Eastern Mediterranean,2015,HIV/AIDS,9827,2109,0.57,40.17,24465000
Saudi Arabia,Eastern Mediterranean,2015,Hepatitis B,21812,1216,2.32,89.16,24465000
Saudi Arabia,Eastern Mediterranean,2015,Syphilis,12621,242,0.41,51.59,24465000
Saudi Arabia,Eastern Mediterranean,2015,HPV,24795,195,3.3,101.35,24465000
Saudi Arabia,Eastern Mediterranean,2016,HIV/AIDS,9295,2184,0.52,37.64,24696000
Saudi Arabia,Eastern Mediterranean,2016,Hepatitis B,21065,1102,2.52,85.3,24696000
Saudi Arabia,Eastern Mediterranean,2016,Syphilis,14659,250,0.39,59.36,24696000
Saudi Arabia,Eastern Mediterranean,2016,HPV,22315,168,3.38,90.36,24696000
Saudi Arabia,Eastern Mediterranean,2017,HIV/AIDS,9724,2524,0.53,39.01,24927000
Saudi Arabia,Eastern Mediterranean,2017,Hepatitis B,19515,1276,2.55,78.29,24927000
Saudi Arabia,Eastern Mediterranean,2017,Syphilis,13956,282,0.37,55.99,24927000
Saudi Arabia,Eastern Mediterranean,2017,HPV,26863,196,3.63,107.77,24927000
Saudi Arabia,Eastern Mediterranean,2018,HIV/AIDS,9788,2109,0.54,38.91,25158000
Saudi Arabia,Eastern Mediterranean,2018,Hepatitis B,21233,1288,2.5,84.4,25158000
Saudi Arabia,Eastern Mediterranean,2018,Syphilis,15519,325,0.39,61.69,25158000
Saudi Arabia,Eastern Mediterranean,2018,HPV,23656,182,3.13,94.03,25158000
Saudi Arabia,Eastern Mediterranean,2019,HIV/AIDS,10120,2143,0.56,39.86,25389000
Saudi Arabia,Eastern Mediterranean,2019,Hepatitis B,21354,1438,2.69,84.11,25389000
Saudi Arabia,Eastern Mediterranean,2019,Syphilis,14893,305,0.39,58.66,25389000
Saudi Arabia,Eastern Mediterranean,2019,HPV,26168,229,3.57,103.07,25389000
Saudi Arabia,Eastern Mediterranean,2020,HIV/AIDS,9066,2220,0.52,35.39,25620000
Saudi Arabia,Eastern Mediterranean,2020,Hepatitis B,18997,1139,2.33,74.15,25620000
Saudi Arabia,Eastern Mediterranean,2020,Syphilis,15341,332,0.42,59.88,25620000
Saudi Arabia,Eastern Mediterranean,2020,HPV,26514,225,3.52,103.49,25620000
Saudi Arabia,Eastern Mediterranean,2021,HIV/AIDS,8122,1727,0.57,31.42,25850999
Saudi Arabia,Eastern Mediterranean,2021,Hepatitis B,18576,1222,2.36,71.86,25850999
Saudi Arabia,Eastern Mediterranean,2021,Syphilis,15810,361,0.43,61.16,25850999
Saudi Arabia,Eastern Mediterranean,2021,HPV,26830,239,3.18,103.79,25850999
Saudi Arabia,Eastern Mediterranean,2022,HIV/AIDS,9692,2083,0.59,37.16,26082000
Saudi Arabia,Eastern Mediterranean,2022,Hepatitis B,18846,1020,2.67,72.26,26082000
Saudi Arabia,Eastern Mediterranean,2022,Syphilis,14757,261,0.4,56.58,26082000
Saudi Arabia,Eastern Mediterranean,2022,HPV,22232,197,3.65,85.24,26082000
Saudi Arabia,Eastern Mediterranean,2023,HIV/AIDS,9762,2146,0.54,37.1,26313000
Saudi Arabia,Eastern Mediterranean,2023,Hepatitis B,20242,1034,2.48,76.93,26313000
Saudi Arabia,Eastern Mediterranean,2023,Syphilis,16303,328,0.43,61.96,26313000
Saudi Arabia,Eastern Mediterranean,2023,HPV,24328,171,3.32,92.46,26313000
Pakistan,Eastern Mediterranean,2000,HIV/AIDS,63921,15027,0.58,46.32,138000000
Pakistan,Eastern Mediterranean,2000,Hepatitis B,134812,7421,2.74,97.69,138000000
Pakistan,Eastern Mediterranean,2000,Syphilis,70214,1250,0.38,50.88,138000000
Pakistan,Eastern Mediterranean,2000,HPV,151800,1355,3.68,110.0,138000000
Pakistan,Eastern Mediterranean,2001,HIV/AIDS,69256,14898,0.57,49.64,139518000
Pakistan,Eastern Mediterranean,2001,Hepatitis B,131146,8742,2.53,94.0,139518000
Pakistan,Eastern Mediterranean,2001,Syphilis,79134,1482,0.4,56.72,139518000
Pakistan,Eastern Mediterranean,2001,HPV,138625,959,3.74,99.36,139518000
Pakistan,Eastern Mediterranean,2002,HIV/AIDS,60053,15756,0.55,42.58,141036000
Pakistan,Eastern Mediterranean,2002,Hepatitis B,135225,7767,2.65,95.88,141036000
Pakistan,Eastern Mediterranean,2002,Syphilis,72915,1323,0.44,51.7,141036000
Pakistan,Eastern Mediterranean,2002,HPV,136156,953,3.55,96.54,141036000
Pakistan,Eastern Mediterranean,2003,HIV/AIDS,61169,14643,0.61,42.91,142554000
Pakistan,Eastern Mediterranean,2003,Hepatitis B,127414,8170,2.53,89.38,142554000
Pakistan,Eastern Mediterranean,2003,Syphilis,73871,1528,0.39,51.82,142554000
Pakistan,Eastern Mediterranean,2003,HPV,156139,1202,3.77,109.53,142554000
Pakistan,Eastern Mediterranean,2004,HIV/AIDS,60596,15146,0.58,42.06,144072000
Pakistan,Eastern Mediterranean,2004,Hepatitis B,124838,6811,2.62,86.65,144072000
Pakistan,Eastern Mediterranean,2004,Syphilis,88906,1740,0.44,61.71,144072000
Pakistan,Eastern Mediterranean,2004,HPV,169198,1203,3.78,117.44,144072000
Pakistan,Eastern Mediterranean,2005,HIV/AIDS,64874,13630,0.59,44.56,145590000
Pakistan,Eastern Mediterranean,2005,Hepatitis B,132443,9024,2.5,90.97,145590000
Pakistan,Eastern Mediterranean,2005,Syphilis,82200,1588,0.43,56.46,145590000
Pakistan,Eastern Mediterranean,2005,HPV,142183,966,3.71,97.66,145590000
Pakistan,Eastern Mediterranean,2006,HIV/AIDS,60181,15253,0.57,40.91,147108000
Pakistan,Eastern Mediterranean,2006,Hepatitis B,131646,7467,2.42,89.49,147108000
Pakistan,Eastern Mediterranean,2006,Syphilis,80217,1621,0.38,54.53,147108000
Pakistan,Eastern Mediterranean,2006,HPV,142562,1188,3.39,96.91,147108000
Pakistan,Eastern Mediterranean,2007,HIV/AIDS,69705,15871,0.56,46.9,148626000
Pakistan,Eastern Mediterranean,2007,Hepatitis B,129200,7032,2.79,86.93,148626000
Pakistan,Eastern Mediterranean,2007,Syphilis,80124,1453,0.41,53.91,148626000
Pakistan,Eastern Mediterranean,2007,HPV,144806,1207,3.28,97.43,148626000
Pakistan,Eastern Mediterranean,2008,HIV/AIDS,67865,17623,0.59,45.2,150144000
Pakistan,Eastern Mediterranean,2008,Hepatitis B,131931,8469,2.77,87.87,150144000
Pakistan,Eastern Mediterranean,2008,Syphilis,92984,1780,0.43,61.93,150144000
Pakistan,Eastern Mediterranean,2008,HPV,150023,1055,3.46,99.92,150144000
Pakistan,Eastern Mediterranean,2009,HIV/AIDS,65320,13343,0.54,43.07,151662000
Pakistan,Eastern Mediterranean,2009,Hepatitis B,150403,9191,2.68,99.17,151662000
Pakistan,Eastern Mediterranean,2009,Syphilis,85279,1905,0.42,56.23,151662000
Pakistan,Eastern Mediterranean,2009,HPV,163643,1293,3.56,107.9,151662000
Pakistan,Eastern Mediterranean,2010,HIV/AIDS,63585,17462,0.6,41.51,153179999
Pakistan,Eastern Mediterranean,2010,Hepatitis B,135564,7958,2.55,88.5,153179999
Pakistan,Eastern Mediterranean,2010,Syphilis,88032,1869,0.45,57.47,153179999
Pakistan,Eastern Mediterranean,2010,HPV,154420,1209,3.43,100.81,153179999
Pakistan,Eastern Mediterranean,2011,HIV/AIDS,58924,15462,0.58,38.09,154698000
Pakistan,Eastern Mediterranean,2011,Hepatitis B,142971,9165,2.47,92.42,154698000
Pakistan,Eastern Mediterranean,2011,Syphilis,94969,1969,0.4,61.39,154698000
Pakistan,Eastern Mediterranean,2011,HPV,164088,1169,3.7,106.07,154698000
Pakistan,Eastern Mediterranean,2012,HIV/AIDS,60924,12622,0.58,39.0,156216000
Pakistan,Eastern Mediterranean,2012,Hepatitis B,135892,7294,2.72,86.99,156216000
Pakistan,Eastern Mediterranean,2012,Syphilis,90980,1822,0.45,58.24,156216000
Pakistan,Eastern Mediterranean,2012,HPV,161058,1167,3.54,103.1,156216000
Pakistan,Eastern Mediterranean,2013,HIV/AIDS,59986,13946,0.59,38.03,157734000
Pakistan,Eastern Mediterranean,2013,Hepatitis B,132370,8766,2.4,83.92,157734000
Pakistan,Eastern Mediterranean,2013,Syphilis,83472,1610,0.43,52.92,157734000
Pakistan,Eastern Mediterranean,2013,HPV,165478,1186,3.37,104.91,157734000
Pakistan,Eastern Mediterranean,2014,HIV/AIDS,65134,14204,0.6,40.9,159252000
Pakistan,Eastern Mediterranean,2014,Hepatitis B,137036,7521,2.57,86.05,159252000
Pakistan,Eastern Mediterranean,2014,Syphilis,95439,1914,0.39,59.93,159252000
Pakistan,Eastern Mediterranean,2014,HPV,149155,1125,3.5,93.66,159252000
Pakistan,Eastern Mediterranean,2015,HIV/AIDS,63664,17149,0.57,39.6,160770000
Pakistan,Eastern Mediterranean,2015,Hepatitis B,138905,7648,2.73,86.4,160770000
Pakistan,Eastern Mediterranean,2015,Syphilis,92217,1800,0.39,57.36,160770000
Pakistan,Eastern Mediterranean,2015,HPV,169740,1384,3.7,105.58,160770000
Pakistan,Eastern Mediterranean,2016,HIV/AIDS,65953,13631,0.55,40.64,162288000
Pakistan,Eastern Mediterranean,2016,Hepatitis B,148282,7805,2.46,91.37,162288000
Pakistan,Eastern Mediterranean,2016,Syphilis,105649,2186,0.45,65.1,162288000
Pakistan,Eastern Mediterranean,2016,HPV,160210,1168,3.69,98.72,162288000
Pakistan,Eastern Mediterranean,2017,HIV/AIDS,62655,16898,0.56,38.25,163806000
Pakistan,Eastern Mediterranean,2017,Hepatitis B,152388,8075,2.66,93.03,163806000
Pakistan,Eastern Mediterranean,2017,Syphilis,97268,2169,0.4,59.38,163806000
Pakistan,Eastern Mediterranean,2017,HPV,152372,1293,3.26,93.02,163806000
Pakistan,Eastern Mediterranean,2018,HIV/AIDS,62608,13108,0.61,37.87,165324000
Pakistan,Eastern Mediterranean,2018,Hepatitis B,148956,7672,2.41,90.1,165324000
Pakistan,Eastern Mediterranean,2018,Syphilis,97987,2014,0.4,59.27,165324000
Pakistan,Eastern Mediterranean,2018,HPV,149039,1273,3.25,90.15,165324000
Pakistan,Eastern Mediterranean,2019,HIV/AIDS,58895,15194,0.59,35.3,166842000
Pakistan,Eastern Mediterranean,2019,Hepatitis B,126516,7063,2.71,75.83,166842000
Pakistan,Eastern Mediterranean,2019,Syphilis,97619,2150,0.39,58.51,166842000
Pakistan,Eastern Mediterranean,2019,HPV,169227,1544,3.51,101.43,166842000
Pakistan,Eastern Mediterranean,2020,HIV/AIDS,60205,15401,0.61,35.76,168360000
Pakistan,Eastern Mediterranean,2020,Hepatitis B,153157,10543,2.77,90.97,168360000
Pakistan,Eastern Mediterranean,2020,Syphilis,93103,2032,0.43,55.3,168360000
Pakistan,Eastern Mediterranean,2020,HPV,173090,1577,3.38,102.81,168360000
Pakistan,Eastern Mediterranean,2021,HIV/AIDS,58030,14016,0.58,34.16,169877999
Pakistan,Eastern Mediterranean,2021,Hepatitis B,129854,6830,2.69,76.44,169877999
Pakistan,Eastern Mediterranean,2021,Syphilis,106717,2037,0.44,62.82,169877999
Pakistan,Eastern Mediterranean,2021,HPV,176265,1556,3.31,103.76,169877999
Pakistan,Eastern Mediterranean,2022,HIV/AIDS,67632,17165,0.55,39.46,171396000
Pakistan,Eastern Mediterranean,2022,Hepatitis B,140459,8949,2.61,81.95,171396000
Pakistan,Eastern Mediterranean,2022,Syphilis,103368,1900,0.42,60.31,171396000
Pakistan,Eastern Mediterranean,2022,HPV,164865,1164,3.71,96.19,171396000
Pakistan,Eastern Mediterranean,2023,HIV/AIDS,62404,16533,0.55,36.09,172914000
Pakistan,Eastern Mediterranean,2023,Hepatitis B,142775,7923,2.56,82.57,172914000
Pakistan,Eastern Mediterranean,2023,Syphilis,103385,2073,0.44,59.79,172914000
Pakistan,Eastern Mediterranean,2023,HPV,168971,1302,3.64,97.72,172914000
Iran,Eastern Mediterranean,2000,HIV/AIDS,32868,7062,0.58,49.8,66000000
Iran,Eastern Mediterranean,2000,Hepatitis B,69273,4662,2.85,104.96,66000000
Iran,Eastern Mediterranean,2000,Syphilis,42022,785,0.43,63.67,66000000
Iran,Eastern Mediterranean,2000,HPV,76348,652,3.9,115.68,66000000
Iran,Eastern Mediterranean,2001,HIV/AIDS,33316,8649,0.62,49.93,66725999
Iran,Eastern Mediterranean,2001,Hepatitis B,72517,4263,2.81,108.68,66725999
Iran,Eastern Mediterranean,2001,Syphilis,37406,709,0.43,56.06,66725999
Iran,Eastern Mediterranean,2001,HPV,81839,649,3.64,122.65,66725999
Iran,Eastern Mediterranean,2002,HIV/AIDS,32208,7776,0.61,47.75,67452000
Iran,Eastern Mediterranean,2002,Hepatitis B,61313,3523,2.85,90.9,67452000
Iran,Eastern Mediterranean,2002,Syphilis,39311,798,0.41,58.28,67452000
Iran,Eastern Mediterranean,2002,HPV,78453,543,3.86,116.31,67452000
Iran,Eastern Mediterranean,2003,HIV/AIDS,36679,8233,0.62,53.8,68178000
Iran,Eastern Mediterranean,2003,Hepatitis B,62628,4181,2.6,91.86,68178000
Iran,Eastern Mediterranean,2003,Syphilis,38609,819,0.43,56.63,68178000
Iran,Eastern Mediterranean,2003,HPV,81779,703,3.73,119.95,68178000
Iran,Eastern Mediterranean,2004,HIV/AIDS,30827,6900,0.64,44.74,68904000
Iran,Eastern Mediterranean,2004,Hepatitis B,61731,3372,2.9,89.59,68904000
Iran,Eastern Mediterranean,2004,Syphilis,37752,714,0.44,54.79,68904000
Iran,Eastern Mediterranean,2004,HPV,70068,604,3.69,101.69,68904000
Iran,Eastern Mediterranean,2005,HIV/AIDS,35232,8599,0.57,50.6,69630000
Iran,Eastern Mediterranean,2005,Hepatitis B,71990,3940,2.55,103.39,69630000
Iran,Eastern Mediterranean,2005,Syphilis,37050,673,0.43,53.21,69630000
Iran,Eastern Mediterranean,2005,HPV,80380,586,3.9,115.44,69630000
Iran,Eastern Mediterranean,2006,HIV/AIDS,34108,7002,0.57,48.48,70356000
Iran,Eastern Mediterranean,2006,Hepatitis B,71404,4858,2.66,101.49,70356000
Iran,Eastern Mediterranean,2006,Syphilis,42424,835,0.41,60.3,70356000
Iran,Eastern Mediterranean,2006,HPV,72128,610,3.86,102.52,70356000
Iran,Eastern Mediterranean,2007,HIV/AIDS,31802,8020,0.6,44.74,71082000
Iran,Eastern Mediterranean,2007,Hepatitis B,71970,3699,2.51,101.25,71082000
Iran,Eastern Mediterranean,2007,Syphilis,39087,773,0.42,54.99,71082000
Iran,Eastern Mediterranean,2007,HPV,71451,561,3.58,100.52,71082000
Iran,Eastern Mediterranean,2008,HIV/AIDS,30044,7425,0.64,41.84,71808000
Iran,Eastern Mediterranean,2008,Hepatitis B,66336,3758,2.7,92.38,71808000
Iran,Eastern Mediterranean,2008,Syphilis,46567,929,0.43,64.85,71808000
Iran,Eastern Mediterranean,2008,HPV,85049,744,3.83,118.44,71808000
Iran,Eastern Mediterranean,2009,HIV/AIDS,30776,7807,0.57,42.43,72534000
Iran,Eastern Mediterranean,2009,Hepatitis B,67695,4379,2.77,93.33,72534000
Iran,Eastern Mediterranean,2009,Syphilis,41844,834,0.41,57.69,72534000
Iran,Eastern Mediterranean,2009,HPV,74659,641,3.73,102.93,72534000
Iran,Eastern Mediterranean,2010,HIV/AIDS,32417,7804,0.62,44.25,73259999
Iran,Eastern Mediterranean,2010,Hepatitis B,71494,4597,2.57,97.59,73259999
Iran,Eastern Mediterranean,2010,Syphilis,46446,944,0.41,63.4,73259999
Iran,Eastern Mediterranean,2010,HPV,85098,728,3.49,116.16,73259999
Iran,Eastern Mediterranean,2011,HIV/AIDS,35705,8316,0.63,48.26,73986000
Iran,Eastern Mediterranean,2011,Hepatitis B,70086,4291,2.9,94.73,73986000
Iran,Eastern Mediterranean,2011,Syphilis,41165,895,0.4,55.64,73986000
Iran,Eastern Mediterranean,2011,HPV,78114,596,3.49,105.58,73986000
Iran,Eastern Mediterranean,2012,HIV/AIDS,34173,9108,0.6,45.74,74712000
Iran,Eastern Mediterranean,2012,Hepatitis B,72149,4833,2.9,96.57,74712000
Iran,Eastern Mediterranean,2012,Syphilis,43071,737,0.44,57.65,74712000
Iran,Eastern Mediterranean,2012,HPV,88429,742,3.5,118.36,74712000
Iran,Eastern Mediterranean,2013,HIV/AIDS,34663,9187,0.57,45.95,75438000
Iran,Eastern Mediterranean,2013,Hepatitis B,61466,3657,2.67,81.48,75438000
